1960	27
1996	40
2008	30
2016	22
2012	26
1936	22
1936	22
1948	34
1948	34
1952	38
1952	38
1952	38
1920	NA
1920	NA
1936	35
1928	22
2004	27
2008	31
2002	20
1948	28
1948	28
1924	18
2004	20
1948	34
2012	25
2016	27
1972	17
1972	17
1976	21
1976	21
1968	26
2000	17
1992	25
1992	31
1964	35
1968	39
1952	19
1972	16
2012	20
2016	24
1988	27
1972	32
1972	32
1976	36
1976	36
1980	40
1980	40
1968	27
1976	23
1980 Summer	M
1980 Summer	M
1992 Summer	M
1992 Summer	M
1948 Summer	M
1948 Summer	M
1964	21
2004	27
1912	20
2016	38
1968	23
1992	23
1936	35
1936	35
1972	25
2008	21
1972	41
2008	17
2012	21
1956	33
1960	37
1968	20
1968	20
1992	34
1996	38
1972	24
1992	27
1992	27
1992	27
1960	22
1952	27
1936	26
2000	19
2004	23
2004	23
1952	18
1956	23
1960	26
1992	22
1992	22
1996	26
2000	30
2000	30
2004	34
2008	38
2008	38
2012	42
2012	42
2004	35
2004	35
2008	39
1960	27
2012	22
2016	26
2012	17
2012	17
2016	21
2016	21
1972	21
1976	25
1980	26
1996	22
1972	19
1972	19
1972	19
2016	27
1968	39
1972	43
1972	43
1968	20
1992	20
1972	24
1972	24
1984	21
2006	28
2006	28
2010	32
2014	36
1968	27
1968	27
1988	34
1948	21
1998	25
2002	29
2006	33
1994	21
1994	21
1948	27
1948	27
1984	33
1952	23
1988	23
1980	22
1984	26
1964	29
2016	20
2016	20
2016	20
2016	20
1924	21
2016	21
2016	23
2002	25
1960	20
1928	NA
1980	25
1980	25
1984	16
1992	21
1992	21
2014	21
1912	20
1912	20
1992	24
2008	23
2012	27
2016	31
2016	26
1960	24
1964	28
1992	24
1996	28
1996	20
1924	23
1904	22
1904	22
1904	22
1904	22
1906	24
1906	24
1996	22
2008	15
1904	NA
2016	21
1988	42
2004	26
2008	30
1972	13
1968	21
1968	21
2004	20
2008	24
2012	28
1952	26
2016	25
1952	19
1952	19
1952	19
1952	19
1952	19
1952	19
1952	19
1968 Summer	F
1928	24
1928	24
2016	18
2008	25
1932	26
1932	26
1936	30
1936	30
2008	26
2004	19
2000	21
2000	21
1920	38
1964	21
1996	22
1996	22
2000	26
1996	27
1976	20
1976	20
2016	27
1932	26
1932	26
1932	26
1948	42
1948	42
1948	42
2008	16
2004	28
2008	32
1984	20
1984	20
1984	20
1972	26
1972	26
1980	28
1988	18
2012	18
2012	18
2012	18
2012	18
2012	18
2016	22
2016	22
2016	22
2016	22
1988	21
1924	21
1924	21
1928	25
1936	33
1996	27
2000	31
2000	24
1976	18
1988	20
1988	20
2006	27
2000	22
2000	22
2000	22
2010	19
2014	23
1952	31
2004	27
2008	31
1976	17
1976	17
2016	34
2006	22
1980	21
2002	25
2006	29
2006	29
2006	29
2006	29
2010	33
2010	33
2010	33
2010	33
1996	25
2000	30
2004	20
2008	24
2012	28
2016	32
2016	29
2014	25
2014	25
2000	23
2004	27
2008	31
2004	23
2008	27
1988	25
2004	25
2008	29
1924	34
1924	34
1924	34
1952	27
1952	23
1956	28
1960	31
1920	25
1924	29
1952	22
1952	22
2010	25
2010	25
1992	24
1980	31
1972	22
1972	22
1960	23
2016	25
1960	34
2016	27
2016	27
1936	27
1936	20
1936	20
1980	21
1984	19
2008	25
1968	21
2000	23
1948	NA
1988	26
2008	19
2016	27
2016	27
1920	22
1924	26
1928	30
1968	27
1928	21
1928	21
1980	15
1980	15
1948	32
2004	22
1972	22
1976	26
1980	30
1984	34
1988	38
2012	22
1998	28
2016	21
1936	34
1964	32
1996	18
1996	18
1996	18
1996	18
1996	18
1996	18
1992	25
1996	29
1956	NA
1964	24
1992	26
1924	20
1984	30
1988	34
1964	43
1968	26
1972	29
2000	37
1924	NA
1924	NA
1912	19
1948	21
1960	22
1996	19
2016	19
1952	26
1984	24
2016	22
1980	22
1988	30
1988	17
1988	17
1988	17
1900	NA
1968	23
1972	26
1972	26
1908	46
2006	24
2006	24
1976	20
1972	29
1980	17
1984	21
1984	21
1960	25
2014	17
2008	23
1948	18
1948	18
1948 Summer	M
1924 Summer	M
1960	19
1960	19
1960	19
1960	19
1960	19
1960	19
1960	19
1968	27
1968	27
1968	27
1968	27
1968	27
1968	27
1968	27
1968	27
1964	24
1964	24
1968	24
1968	24
1968	24
1968	24
1968	24
1968	24
1968	24
1968	24
2004	27
2008	31
2008	28
2012	32
1992	20
1992	20
1994	22
1994	22
1994	22
1994	22
1992	24
1996	28
2016	42
2016	42
1976	25
1960	20
1928	NA
1994	31
1936	39
1936	39
1948	51
1948	51
1924	29
1960	26
1960	41
1988	23
1992	27
1948	26
1948	26
1948	26
1948	27
1948	27
2014	26
1976	22
2012	22
2016	26
1936	26
1936	26
1964	27
1952	34
1972	23
1976	27
1968	27
1988	23
1996	26
2016	22
2004	21
2000	18
2000	18
1984	21
1988	25
1988	27
2004	22
2008	26
2012	30
2016	34
1906	NA
1948	40
1984	23
1984	23
2016	34
2006	20
1924	20
1948	20
1984	31
1992	22
1960	28
1960	22
1900	33
1900	33
1900	33
1952	29
1972	25
1980	33
1984	37
1980	23
2004	24
2008	28
2012	32
2016	36
1948	20
1988	31
1996	39
1992	21
2000	29
1948	23
1952	27
1904	NA
1980	22
1980	22
1980	22
1980	22
1980	22
1980	22
1980	22
1980	22
2016	24
1960	24
1984	31
1988	35
1984	24
1952	36
1960	35
2014	29
2012	24
2016	28
1964	30
2016	25
1984	26
2016	22
1952	18
1952	18
1928	34
1964	24
2000	24
2004	28
2008	32
1992	25
1952	24
1952	24
1956	28
2000	41
2012	20
2016	24
2008	22
2012	26
2016	30
1936	19
2008	24
2008	24
2008	24
1992	14
1992	14
1992	14
1992	14
1992	14
1992	14
1996	18
1996	18
1996	18
1996	18
1996	18
2000	22
2000	22
2000	22
2000	22
2000	22
2000	22
2004	26
2004	26
2004	26
2004	26
2004	26
2004	26
2008	26
2012	30
2000	21
2000	21
2004	25
2004	25
1908	36
1920	48
1920	48
2000	28
1996	26
1928	58
1928	58
1932	62
1948	23
1952	27
2008	25
2012	28
2016	33
1984	27
1984	29
1900	26
1900	26
1900	26
1900	26
1900	26
1908	33
1908	33
1908	33
1920	45
1920	45
1920	45
1920	45
1920	45
1920	45
1920	45
1920	45
1920	45
1920	45
1924	50
1924	50
1924	50
1924	50
1936	62
1936	62
2016	24
1928	NA
2004	24
1936 Winter	M
2004	27
2004	27
2012	20
2016	24
2012	27
2016	31
1980	21
2000	43
2000	43
2004	23
2004	23
1964	22
1964	22
1988	22
1960	33
1960	33
1972	18
1968	NA
2004	29
1924	36
1992	25
1996	29
2000	33
1936	21
1996	28
1920	NA
1920	NA
1920	NA
1928	53
1992	21
2000	29
1992	30
1996	30
2014	22
2014	22
2014	22
2014	22
1968	21
2000	21
2004	25
2012	19
2012	19
2012	19
1988	28
1992	32
2008	22
1992	27
1980	19
1984	23
1988	25
1992	29
1936	23
1908	26
1908	26
1908	NA
1908	NA
2016	23
1980	14
1980	14
1984	18
1984	18
1984	18
1984	18
1984	18
1988	23
1988	23
1988	23
1988	23
1988	23
1900	29
1928	25
2012	23
2016	27
2016	27
2016	27
1948	NA
1964	22
1936	24
1936	24
1936	24
1952	24
1952	24
2016	23
1960	17
2008	20
2008	20
2008	20
2012	24
2012	24
1988	26
1984	24
1988	28
2012	25
1906	28
1906	28
1906	28
1968	20
1972	24
1976	28
1964	29
1992	20
2000	28
1968	19
1924	25
1924	25
2008	22
2012	26
2016	30
1928	25
1948	21
2004	25
2008	29
2008	29
1912	18
2008	29
1976	33
1928	23
2000	19
2004	23
1948	29
1924	30
1928	34
1932	38
1980	18
1980	18
1980	18
1920	51
1968	21
2002	25
2010	30
2014	34
2014	34
1920	NA
1920	NA
1920	NA
1920	NA
1972	24
1920	29
1904	24
1904	24
1904	23
1904	23
2000	33
2000	33
2004	36
2004	36
1992	23
1980	27
1900	19
1928	NA
1936	NA
1936	NA
1964	21
1908	24
1908	24
2000	28
1920	35
1920	35
1920	35
1920	35
1920	35
1920	35
2012	23
2016	27
2000	28
1956	NA
1928	23
1928	23
1928	23
1928	23
1928	23
1928	23
1928	23
1976	22
1976	22
2008	21
2008	21
2008	21
2008	21
2008	21
2008	21
1924	NA
1924	NA
1948	39
1992	23
1996	27
2000	31
1936	23
1996	24
2000	29
1948	32
1996	23
2000	27
2004	31
1988	26
1992	30
1976	NA
1976	NA
1980	17
1980	17
1980	17
1980	17
1980	17
1964	20
1964	20
1952	21
1996	22
2000	26
1936	26
1956	33
1960	37
1960	37
1920	NA
1920	NA
1920	NA
1920	NA
1936	NA
1936	NA
1988	19
1924	NA
1936	21
1964	22
1964	22
1928	24
1920	NA
1928	42
1972	23
1976	29
1976	29
1948	NA
1960	18
1960	18
1960	18
1960	18
1960	18
1956	24
1996	26
2016	35
2016	35
1996	21
1920	NA
1920	NA
1920	NA
1920	NA
1996	26
2000	30
1948	31
1952	34
1988	23
1988	23
1976	22
1980	26
1980	26
1984	30
1988	34
1992	38
1984	20
1984	20
1936	28
1948	40
1948	40
1988	31
1972	26
1948	23
1948	23
1900	NA
2012	31
1936	29
1992	27
1996	30
2000	34
2004	20
2008	25
1920	NA
1920	NA
1920	NA
1972	25
2012	16
1936	20
2000	29
2008	36
1948	23
1960	43
1956	28
1960	32
1960	32
1928	18
2016	21
2016	21
1984	22
1992	30
1948	37
1948	37
1948	37
2016	23
1996	21
2000	25
2000	25
2004	29
2004	29
2008	33
1924	24
1924	24
1924	24
1928	28
1928	28
1928	28
1928	28
1908	25
1908	25
1908	25
1920	37
1920	37
1920	37
1920	37
1920	37
1920	37
1920	37
1920	37
1928	62
1900	45
1900	45
1900	45
1900	45
1900	45
1900	45
1900	45
1948	28
1952	32
2010	30
1996	21
2000	26
1928	26
1936	29
1956	22
1956	22
1964	26
1964	26
1968	30
1924	25
1924	25
1924	25
1912	19
1920	27
1920	26
1980	31
1984	35
1948	24
1924	36
1928	40
1936	26
1920	NA
1920	NA
1984	28
1984	28
1928	32
2008	25
1980	24
1924	19
1924	19
1968	18
1968	18
1972	22
1972	22
1972	22
1968	20
1920	43
1924	22
1928	26
1936	34
1960	32
1960	32
1964	36
1984	21
1988	26
1936	66
1972	23
1976	27
2016	30
2008	25
1992	26
1992	26
1996	30
1996	30
2000	34
1972	20
1980	22
1988	22
1992	26
1996	30
1996	18
1996	18
1996	18
1996	18
1996	18
1996	18
2000	22
2000	22
2000	22
2000	22
2000	22
2004	26
2004	26
2004	26
2004	26
2008	30
2008	30
1952	25
1936	29
1936	29
1948	41
1948	41
1980	16
1952	23
1964	35
2008	26
1948	25
1952	29
1952	28
1952	28
1956	33
1956	33
1956	33
1960	37
1960	37
1920	20
2008	21
2012	25
2016	26
2016	26
2016	22
2008	20
2008	20
2012	24
2012	24
2016	28
2016	28
2016	28
1912	38
1912	38
2016	26
2016	19
1936	47
1980	22
1980	22
1980	22
1980	22
1980	22
1984	26
1984	26
1984	26
1984	26
1952	23
1952	23
1992	26
1992	26
1924	36
1924	36
2004	24
2000	25
2004	29
2008	33
2004	25
2012	33
1952	34
2004	26
1928	19
1928	19
1928	NA
1924	NA
1928	NA
1964	20
2014	26
2004	22
1960	24
1960	24
1906	25
1906	25
1906	25
1906	25
1936	22
1948	26
1952	27
1952	27
1952	27
1956	32
1956	32
1960	36
1960	36
1964	40
1964	40
1972	48
2016	26
2016	23
2016	26
1924	38
1932	46
1936	50
1936	50
1928	NA
1928	52
1928	52
1928	52
1928	52
1932	56
1932	56
1932	56
1932	56
1964	24
1968	20
2004	26
2004	26
1972	26
2004	27
2010	20
2010	20
1976	27
1936	26
1992	27
2000	35
1928	24
1948	15
1952	19
2008	23
2012	27
2016	31
1984	21
1948	24
1948	24
1948	24
1996	24
1996	24
2016	23
2010	24
1936	20
1924	48
1992	27
2000	24
2004	28
2008	32
1996	25
1992	28
1908	39
1908	39
1936	19
1948	31
1952	35
1968	27
2016	41
1932	24
1952	19
1976	20
1976	20
1976	20
1984	16
1984	16
1960	19
1992	25
1992	18
1928	29
1976	26
1976	26
1976	26
1976	26
1980	30
1980	30
1980	30
1980	30
1984	25
1952	20
2016	18
2000	26
2004	22
2008	26
1996	27
2000	31
1976	14
1964	18
1964	18
1964	18
1964	18
1968	22
1968	22
1964	26
1968	30
1996	23
1992	18
1996	22
2000	26
1948	32
1984	19
1984	19
1968	19
1968	19
1968	19
2016	24
2012	41
2008	19
1936	24
2008	29
1900	NA
1924	21
1928	25
1992	23
1996	27
1936	22
1936	22
2000	26
1988	20
1992	23
1992	23
1996	27
2000	32
2002	19
2006	23
2010	27
1988	17
1988	17
1988	17
1992	20
1992	20
2016	25
1992	34
1996	38
2000	42
1980	21
1980	21
1900	NA
1900	NA
1900	NA
1972	34
1936	22
1996	28
1972	38
1972	38
1936	33
1988	27
1988	27
1936	26
1936	26
1936	26
1936	26
1912	23
1996	25
1996	25
1996	25
1996	25
2006	19
1992	20
1928	22
1920	25
1920	25
1920	25
1964	25
1900	NA
1900	20
1900	20
1928	NA
1980	14
1980	14
1980	14
1984	18
1984	18
1920	NA
1928	35
1928	35
1960	19
1960	19
1964	23
1964	23
1964	23
1948	24
2000	28
2004	32
1948	NA
1952	23
1996	30
2016	23
1928	21
1928	24
1920	27
1960	16
1900	18
1900	18
1900	18
2004	28
2008	32
1996	26
2016	21
1920	20
2004	28
2008	32
1928	23
2012	21
2016	25
2016	25
1928	21
1928	21
1928	21
1928	21
1928	21
1928	21
1928	21
2012	24
2012	24
2016	28
2016	28
1994	21
1994	21
1920	39
1972	23
2016	30
1964	20
1968	24
1908	NA
1908	NA
2000	26
1912	22
1912	22
1936	21
1972	20
1972	20
1972	20
1972	20
1972	20
1972	20
1952	28
1952	28
1952	28
1924	31
1924	31
1928	35
1928	35
1928	72
2010	22
2014	26
1908	21
1908	21
1908	21
1964	21
2016	30
2014	26
2014	26
2014	26
2016	19
2016	19
1920	17
1924	21
2012	21
2012	23
2016	27
2000	24
2004	28
2008	32
2014	27
2008	27
2000	29
1920	25
2008	32
1920	27
1920	27
1920	27
1920	27
1920	27
1924	31
1924	31
1928	35
1928	35
1964	26
1964	26
1964	22
1996	24
2000	28
1964	20
1928	NA
1952	27
2000	25
1928	24
2004	28
1952	22
2014	24
2014	24
1996	22
2000	26
1928	22
1960	24
1992	25
1996	29
2000	33
2006	25
2006	25
2008	25
1920	20
1960	25
1960	29
1984	23
1988	27
1992	31
1928	21
2008	35
1964	21
2012	25
2012	25
2012	25
2016	29
2016	29
1956	38
1972	27
1996	24
2004	21
1900	31
2004	20
1920	16
1992	28
1992	28
1968	24
2012	26
1960	24
2000	28
2000	28
1988	18
1988	18
1992	22
1992	22
1992	22
1994	24
1994	24
1994	24
1984	18
1984	18
1984	18
1928	19
1964	36
1964	36
1932	55
1932	55
2000	27
1952	15
2010	26
2010	26
2010	26
1996	22
1984	24
1988	28
1972	26
1972	26
1972	26
1972	42
1972	42
2004	23
1920	NA
2016	21
1960	21
1964	25
1968	29
1964	28
1968	32
2016	28
1988	22
2000	26
1932	NA
1920	30
1996	24
1992	23
1996	27
1984	19
1984	19
1928	38
1960	20
1924	44
1924	44
1928	48
2008	26
1948	28
1952	32
1960	40
1964	44
1980	29
1968 Summer	M
1924	NA
1972	36
1996	23
1996	23
1996	23
1996	23
1996	23
2000	27
2000	27
2000	27
1992	26
1976	19
1976	23
1976	23
1984	27
2016	23
1988	23
1988	20
1992	24
1992	24
1932	24
1932	24
1932	24
1936	46
2000	24
2000	24
1976	27
1948	15
2016	29
1960	22
1960	22
1968	23
1998	33
2002	37
2012	24
2016	28
1984	32
1960	25
1984	25
1928	19
1928	19
1984	23
1984	23
1988	27
1992	31
2000	30
2004	34
2008	38
1976	25
1964	28
1948	24
1952	28
1936	23
1936	23
1992	23
1992	23
1992	23
1984	28
2012	23
1900	46
1920 Summer	M
1996	24
1936	32
1988	25
1992	29
1992	29
2008	45
2008	45
1948	20
2004	22
2008	26
2012	22
2016	26
1928	24
1984	24
1992	32
1976	19
1976	19
1980	23
1980	23
1960	20
1952	27
1948	36
2016	33
2016	33
2004	30
2012	20
2016	24
2016	21
1984	19
1984	19
1984	19
1988	23
1988	23
1988	23
1992	27
1992	27
1980	29
1952	21
1968	20
1968	20
2012	17
2012	17
2012	17
2012	17
2016	21
2016	21
2016	21
2016	21
2016	21
1980	22
2012	21
2016	25
1920	39
1912	39
1928	25
1928	NA
1952	25
1980	21
1980	26
1984	30
1952	20
1952	20
1968	21
1968	21
1968	21
1972	25
1972	25
1960	25
1964	29
2012	21
2016	25
1956	22
1956	22
1960	26
1984	24
1992	32
1984	26
1988	20
1988	20
1992	24
1992	24
1996	28
1996	28
2000	32
2000	32
2004	36
2004	36
2008	40
2008	40
2012	44
2012	44
1908	NA
1920	NA
2016	24
1992	20
1968	24
1920	NA
1920	NA
1924	24
1928	33
1924	25
1964	26
1972	18
1972	18
1972	18
1992	27
1992	27
1996	31
1924	NA
1928	NA
2006	29
1928	49
1984	16
1924	41
1984	27
1924	NA
1924	NA
1924	NA
1924	NA
2004	25
1928	24
1948	25
1952	29
1948	20
1948	20
1920	22
1948	32
1984	31
2004	27
2008	31
1996	21
2000	27
2004	31
1920	30
1924	34
1932	42
2008	23
1976	27
1976	27
1976	27
1976	27
1976	27
1984	35
1984	35
1984	35
1984	35
1984	35
1988	39
1988	39
1988	39
1988	39
1988	39
1988	28
1988	28
1988	23
1992	27
1992	27
1924	35
1968	18
1968	18
1996	32
1952	25
1936	23
1972	26
2000	27
1936	19
1900	21
1980	20
1924	NA
1924	NA
1996	26
2012	20
2012	20
1976	23
1992	25
1992	25
1996	29
1996	25
1996	25
2000	29
2000	29
2000	29
2016	28
1984	27
1984	27
1984	27
1984	27
1984	27
1984	27
1984	27
1984	27
1928	50
1936	28
2000	27
1920	NA
1936	31
1936	31
2012	26
1904	18
1998	20
1952	37
2008	24
2012	28
2016	32
1976	22
2012	31
1936	23
1936	23
1968	21
1968	21
1968	21
1968	21
1968	21
1964	34
1956	24
1984	25
1900	NA
1948	24
1952	28
1984	25
1984	25
1988	29
1988	29
1908	23
1980	24
2012	24
2016	28
1900	34
1900	34
1900	34
1900	34
1900	34
1920	54
1920	54
1920	54
1920	54
1920	54
1920	54
1960	24
1960	24
1960	24
1960	24
1960	24
1960	24
1968	27
1992	23
1996	27
2000	24
1924	24
1924	24
2008	24
2012	28
2016	32
1980	NA
2008	29
2008	32
1948	26
1952	30
1952	30
1952	30
1952	30
1952	30
1952	30
1952	30
1976	24
1972	22
2010	22
2014	26
2014	23
2014	23
2014	23
2014	23
2004	26
1936	28
1972	18
1972	18
1976	22
1976	22
1928	20
1952	21
1972	18
1972	18
2000	16
2000	16
2000	16
2000	16
1996	26
1992	18
1992	18
2004	22
2004	22
2008	26
2008	26
2012	30
2016	34
1928	25
1996	23
1924	41
1948	28
1952	32
1960	22
1960	22
1972	20
1988	24
1968	22
2012	27
2016	31
1912	21
2000	21
2012	32
1968	21
1976	26
1980	30
1968	20
1968	20
1972	22
1900	NA
1908	NA
2016	22
2016	22
2016	22
2016	22
1972	23
1984	26
2012	15
1992	26
1908	NA
1900	30
1928	NA
1928	27
1980	24
1952	33
1956	37
1928	19
1928	19
1928	18
1908	23
1908	23
1908	23
2004	18
2004	18
2004	18
2004	18
2004	18
1992	24
1932	34
1932	34
1908	21
1908	21
1924	37
1924	37
1908	31
1908	31
1968	21
1976	29
1976	21
2016	26
1972	23
1936	25
1988	44
1972	20
2012	23
1924	28
2000	22
2006	25
1906	29
1906	29
1906	29
1906	29
1906	29
1908	31
1908	31
1908	31
1948	27
1964	19
1924	NA
1920	31
1948	27
1952	31
1952	31
1952	25
1952	25
1920	28
1972	22
1952	18
1952	18
2000	29
2008	23
2012	27
2000	22
1920	30
1924	34
1928	38
2012	23
2016	27
1928	NA
2012	24
2016	28
1984	25
1988	29
1968	22
1948	24
1996	22
1928	19
1928	19
1980	22
1936	26
1948	38
1996	21
1932	49
1920	28
1920	25
1952	22
1956	24
1956	24
1980	23
1984	27
1984	26
1984	26
1984	26
1908	27
1920	NA
1920	NA
1920	NA
1920	NA
1988	22
1988	22
1988	22
1988	22
1988	22
1988	22
1988	22
1988	22
2016	22
1920	NA
1920	NA
1920	NA
1908	31
1928	26
1948	25
1920	NA
1936	28
1920	NA
1996	27
1996	27
2000	31
2000	31
1968	26
1996	26
1994	27
1972	22
1960	27
2000	28
2004	32
2000	28
2016	24
1900	20
1992	24
1920	29
1968	22
1928	20
1952	23
1952	23
1952	23
1952	23
1952	23
1952	23
1952	23
1984	24
1928	16
2008	24
1932	NA
1976	20
1976	20
1980	24
2008	25
2008	25
2012	29
2012	29
1976	22
2000	26
2016	27
1976	42
1976	42
2008	29
1928	30
2004	25
2004	25
2004	25
1908	23
1936	24
1984	29
1996 Summer	M
1964	19
1932	22
2008	23
1936	49
2008	36
2008	36
1976	19
1976	19
1996	39
1996	39
2004	47
2004	47
1908	39
1908	39
1960	16
1928	NA
1928	NA
1992	24
1996	28
2000	32
2000	30
2004	34
2004	34
1924	23
2016	22
2016	22
1984	21
1984	23
1984	18
1996	26
1928	22
1920	NA
1920	NA
1920	22
1920	22
1920	22
1920	24
1920	24
1924	28
1924	28
1976	17
1976	17
1976	17
1976	17
1976	17
1976	17
1924	46
1928	50
1928	50
2008	26
2012	27
1920	36
2000	16
2000	16
2000	16
2000	16
2000	16
2000	16
1920	27
1920	NA
1992	29
1952	28
1920	NA
1952	20
2016	24
1972	28
1928	22
1928	21
1936	29
2016	24
1928	25
1932	29
1948	40
2016	23
2014	24
2010	22
2010	22
2010	22
2014	26
2016	28
2016	28
2016	28
1992	22
1992	22
1976	25
1996	20
2000	24
2004	28
2004	28
1984	27
2012	23
2016	27
2008	20
2012	24
2016	28
1952	27
2004	37
1928	NA
1928	17
1948	37
2000	18
2000	18
2008	26
2008	26
2016	27
1948	20
1948	20
1996	23
2000	27
2000	27
1996	23
1996	23
2004	31
2008	35
1960	23
2008	21
2012	25
2016	23
2008	21
1976	26
1960	25
1960	25
1964	25
1906	23
1906	23
1906	23
1906	23
1908	25
1908	25
1908	25
1908	25
1912	29
1912	29
1912	29
1920	37
2012	18
2012	18
2012	18
2016	22
2016	22
1976	27
1952	36
1948	32
1992	24
1976	26
1988	24
1992	28
1992	28
2014	21
2014	21
1928	NA
2004	24
2008	28
1936	26
1936	26
1928	30
1972	19
1976	23
2008	20
2012	24
2016	28
2016	22
2016	22
1980	20
2008	19
2012	23
2016	27
1936	37
1936	37
1952	22
1920	NA
1920	20
1924	24
1928	28
1928	28
1936	36
1936	36
1992	21
1992	21
1992	21
2016	28
1996	28
1948	26
2016	21
1908	33
1908	33
1980	26
2016	31
1996	35
1924	23
1928	27
1924	20
1928	24
2016	26
2016	28
2016	28
1920	NA
1924	NA
1924	NA
1920	18
1920	18
1924	22
1928	26
2012	21
2016	25
1932	NA
1988	23
1996	23
1980	26
1928	NA
1908	21
1908	21
1908	21
1908	21
1908	21
1964	26
2004	41
2004	41
2008	45
2012	49
2012	49
2016	53
1960	18
1928	38
1968	25
1984	18
1984	18
1984	18
1952	29
1956	33
1976	19
1976	19
1996	26
1924	27
1984	36
1952	24
2000	17
2004	21
2016	28
1936	28
1936	28
1928	24
1948	44
1984	21
2010	19
2014	23
2014	23
1992	24
1996	28
1996	18
1920	NA
1920	NA
1920	NA
1956	13
2008	24
2012	28
2016	32
1920	45
1924	49
1924	49
1984	24
1908	NA
1908	NA
1936	22
1956	22
2002	27
1928	22
1928	22
1976	21
1992	28
1992	28
1964	20
2008	26
2008	26
2004	21
2004	21
2008	25
2016	25
2016	30
1908	21
1992	20
1992	20
1994	22
1994	22
2002	30
2002	30
2016	28
1960	21
1960	21
1960	21
1960	21
1960	21
1960	21
1960	17
1960	17
1964	21
1980	16
1980	16
1980	16
1984	20
2012	23
2012	23
2008	23
1980	48
1992	27
1996	31
2012	29
2016	33
1964	22
1964	22
1936	20
1936	20
2002	30
1992	28
1976	20
1948	22
1924	28
1920	21
1924	25
1924	25
1924	25
1924	25
1928	30
1920	NA
1924	NA
1996	26
1952	17
1952	17
1928	17
1908	33
1908	33
1920	45
2000	25
2004	29
1908	23
1908	23
2002	22
2002	22
2002	22
1960	20
1964	24
1968	28
1952	22
1956	25
1908	29
1912	23
1936	19
1980	22
1984	26
1948	22
1972	27
1928	66
1928	32
2000	26
1980	25
1964	18
1964	18
1936	23
2000	20
1928	24
1976	26
1976	22
1984	28
1964	21
2014	25
1928	46
1908	21
1948	21
1952	25
1980	28
1936	33
1936	33
1996	23
2000	27
1964	26
1924	21
1988	17
1988	17
1988	17
1992	21
1992	21
1996	25
1936	24
1952	18
1960	26
1968	18
1972	22
1976	25
1972	24
2000	22
2004	26
2000	29
2012	25
2016	29
1964	20
1928	18
1928	18
1976	22
1980	26
2000	25
1976	30
1980	34
1904	37
1904	37
1904	37
1904	37
1904	37
1912	45
1912	45
1912	45
1912	45
2000	29
2000	29
1900	39
1900	39
1948	31
2012	22
2016	37
1996	20
1996	20
2008	23
2008	23
2012	27
2012	27
2016	31
1956	27
1960	31
1960	21
1960	21
2000	26
1924	25
1992	21
1994	23
1998	27
2002	31
2006	35
1912	19
1912	19
2000	21
2014	35
2012	24
2016	28
1932	25
1998	34
1908	53
1920	41
1920	41
1924	45
1924	45
1960	22
1980	26
1936	21
1936	21
1952	19
1952	19
1952	19
1952	19
1952	19
1952	19
1952	19
2000	20
1948	35
1952	22
1988	21
2008	26
2008	26
2000	24
2008	32
1968	19
1972	23
1972	23
1948	28
1936	20
1992	19
1996	23
2000	27
2004	31
1948	27
1972	20
1972	20
1972	20
1976	24
1976	24
1976	24
1924	21
1924	21
1924	21
1984	23
1932	25
2012	33
1960	21
1960	21
2008	20
1932	31
1932	31
2008	24
1980	30
1988	38
2012	28
1980	27
1996	21
1956	24
1960	28
1964	32
1900	NA
2000	26
1952	25
1952	25
1928	17
1928	17
1928	17
1996	17
1928	NA
1924	22
1964	30
1988	23
1996	25
2000	29
1996	24
1996	24
2006	23
2006	23
1972	21
1976	25
1976	27
1968	24
2006	20
2010	24
2014	28
2014	28
1988	31
1968	24
2000	28
2000	28
2002	29
2004	20
2008	24
2008	24
2008	24
2008	24
2012	28
1920	NA
1984	21
1988	25
1992	29
2012	17
1988	23
1988	23
1988	19
1988	22
1998	36
2002	40
1932	30
1936	34
1932	23
1936	27
1936	12
1936	12
2008	18
2008	18
2012	22
2012	22
2016	26
2016	26
1924	NA
1952	21
1956	26
1960	29
1964	34
1968	22
1976	22
1984	30
1932	20
2012	29
2004	24
2008	28
2008	28
1980	21
1984	25
1984	25
1988	29
1988	29
1992	33
1996	37
2000	41
1924	21
1924	21
1936	58
1968	22
1992	22
1992	22
1992	22
1948	24
1952	28
2008	25
2016	24
2008	24
1976 Summer	F
2008	33
2012	37
2012	20
2016	24
2016	24
2004	20
1972	21
1980	25
2008	19
1964	26
1920	28
1968	22
1960	21
1964	25
1968	29
1956	24
1960	28
1960	24
2000	22
2008	30
1948	NA
2016	30
2014	30
1988	20
1992	24
2016	25
2012	25
1984	23
1984	23
1984	23
2000	24
1988	28
1964	22
1964	22
1968	26
1984	19
1988	23
1998	19
1948	27
2008	25
1964	24
1964	24
1960	25
2016	17
2016	17
2016	17
2016	17
2016	17
2016	24
1992	28
2006	31
2008	21
1920	28
1952	38
1948	23
1952	NA
2004	27
1928	NA
1996	23
1996	23
1988	20
1988	20
1992	24
1992	24
1996	28
2000	32
2014	28
1972	25
1924	NA
2012	19
2016	23
2016	23
2016	23
1968	21
1928	31
1992	22
2004	25
2004	25
1988	27
1992	31
1948	26
1948	37
1960	21
1984	35
2016	29
2000	23
1998	20
1996	25
1988	25
1980	24
1928	NA
2008	30
1960	21
1968	29
2004	32
2000	25
1996	15
